"record_id","hashtag","owner_id","owner_username","post_date","post_caption","post_likes","post_comments"1,"49degreesnorth",3845136,"whitneyleew","2019-04-16 04:44:00","Made it out to 49 degrees ski resort to ride the slopes on the sleds! I’m always so nervous going to new places, not knowing the terrain. But I’m so glad we tried it! The slopes were a blast to ride on. Climbing hills and racing around!  #snowmobiling #49degreesnorth #ridingtheslopes #fun #blessed #beautiful",28,42,"alpenglow",5755593588,"amagillphoto","2019-04-16 14:58:56","Spring sunset in Montana. A few scattered rain clouds added some drama to the big sky. Shot this at a lower Kelvin to really bring out the blues/purples. Glad the ice is melting and #reflections are back in full effect! . .
#sunset #sunsets #landscapephotography #reflection #alpenglow #rainclouds #montanamoment #visitmt #montanamagic #spring #nature #bigskycountry #mtbigskyseries #406life #cattails #sky #landscape #clouds #beautiful #captures #naturelovers #instagood #photooftheday #teamcanon #montana #bigskystate #mycanonstory",58,23,"alpenglow",12558447465,"berganbeterin","2019-04-16 14:57:21","#Beautiful Schlern ☀️#seiseralm #südtirol #alpen #alpenflair #alpensucht #alpenglow",7,04,"alpenglow",1697052423,"mountaingaia","2019-04-16 14:46:19","Good-morrow, friends! It's a new day! May you be rested, rejuvenated, and with the glow of your sun on the horizon, elevate and be ready to greet your peak! Woohoo, let's DO this Tuesday!

#justdoit #elevate #riseandshine #newday #newbeginnings #alpenglow #glow",14,25,"alpenglow",3655780094,"ferdigraph","2019-04-16 14:37:09","One of the best feelings is standing on top of the mountain that you just climbed yourself!
--------------------
Shot with the Sony a6500
Exposure: 1/4000s
ISO: 1600 (whatever...) Aperture: f/16
Location: Schwarzhorn, Bernese Alps
Edited with Affinity Photo
--------------------
#swissphotographer #myswitzerland #landscape_photography #landscapehunter #landscapelover #sac #alps #swisssunset #feelthealps #mountains #lovelyatmosphere #alpinetouring #myswitzerland #inlovewithswitzerland #alpenglow #lovelyswitzerland #swisslove #landscapephotography #youngswissphotographers#megaphotographers",60,16,"alpenglow",3163388866,"allencoke","2019-04-16 14:31:34","🌝🌙 Darkness cannot drive out darkness; only light can do that. 🌅☀️
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
Beautiful, clear sunrise at the Court of the Patriarchs. The transition from darkness to light is what makes watching a sunrise so entrancing. I like to think that the center figure is the dad, the left one the uncle, and the right jut the grandpa!!",197,227,"alpenglow",1935811608,"nakatography","2019-04-16 14:14:27","Good Morning!  #bythedawnsearlylight #instagram #instadaily #sky_brilliance #skyporn #volcano #mthood #alpen #alpenglow #goodmorning #northidahophotographer #clouds #cloudporn #oregon",32,48,"alpenglow",3435848416,"rivryan_photography","2019-04-16 14:03:17","Great park-and-shoot view point about an hour east of multnomah falls! Hard to find roads that curve like this in the US, so definitely worth the view. Be sure to take a long exposure when a car passes, or have a friend take your car for laps 🚙 ----------------------------------------------------
Equipment: Sony A7iii, Rokinon 14mm f2.8, LR PP
----------------------------------------------------
🌐  Rowena Crest, Oregon
----------------------------------------------------
.
.
.
.
.
.
.
.
#pnwisbest #wandering #wanderlust #shotzdelight #travelawesome #traveladdict #oregonnw #folkglobalz #pnwvibe #sunset_ig #mountainstones #traveltheworld #pnwlife #earth_adventures #sunset_lovers #alpenglow #sunset #oregonexplored #mtsthelensnationalpark #pnwlife #pacificnorthbest #mtsthelens #portlandoregon #pnwcoast #world_globalsky #fiftyshades_of_nature_ #lost_world_treasures #earth_shotz #earth_reflect",191,109,"alpenglow",7892001484,"_favorite_place_","2019-04-16 13:35:43","• Time's flying so fast •
-
Das letzte Fotos dieses Jahr aus Immenstadt. Die Zeit dort werde ich ziemlich vermissen. 🏔❤ -
-
-
-
-
-
#Germany #immenstadt #allgäu #alpen #berge #snow #missit #redsky
#besttime #thesmallthingsinlife #favoriteplaceinimmenstadt #bluesky #mountains #outdoor #naturephotography #wanderlust #hiking #winter #wanderlust #history #view #wonderful_places #city #life #alpenglow #alpenphotography #visiting #instatravel #instamoment #instaphoto",23,110,"alpenglow",10570381185,"my_view_of_mt_baker","2019-04-16 13:26:02","Not only did #mtbaker come out of hiding, but the #alpenglow was pretty epic - photo does no justice!
#sunset
4.15.2019
..
.
..
.
..
.
#pnwlife #pnwonderland #pacificnorthwest #northcascades #mountbaker #ferndale #washington #pnwlove #pacificnw #leftcoast #mountains #volcano #whatcomcounty #photography #shotonsamsung #sonorthwest #northwest #leftcorner #s10 #s10plus #pnwdiscovered #pond #cascaderange #reflection #leftcoast #leftcorner #cascadia #redskyinthemorning #redsky",33,011,"alpenglow",6212305001,"wildlifeexpeditions","2019-04-16 13:15:24","🎶Sunshine on my shoulders makes me happy🎶
.
.
Alpenglow on the Grand Teton in the waning evening light can produce a spectacular scene. Join us for a 4 hour Sunset Tour any day of the year to experience this for yourself. Link in bio to learn more about our Sunset Tours in Grand Teton National Park
.
.
📷: Wildlife Expeditions Director, Patrick Leary (@patreekl)",60,112,"alpenglow",280215439,"laurabostonthek","2019-04-16 11:42:25","Week 12 of his life. #Bärli #bärlauch #wheatenterrier #softcoatedwheatenterrier #wheatensofinstagram #puppies #puppy #welpe #alpenglow #schliersee #schliersee_magazin #mountains #berg #deinbayern #deinbayernnature #ig_germany #ig_deutschland #alpen #voralpen #brecherspitz",85,413,"alpenglow",2246279869,"miraclecacao","2019-04-16 10:02:57","Juste Moi et les Alpes
🏔⛰🏔🏔⛰⛰🏔
🏕 @sofiaportanet 
#justemoi #lesalpes #justme #thealps #einfachich #diealpen #die #attersee #alpenflair #alpenliebe #alpensucht #alpenglow #alpengold",52,314,"alpenglow",2334129639,"david_pesek_","2019-04-16 07:47:23","Small austrian giant mesmerizingly showing himself while the sunset is already taking its part of the story, how amazing and real can be everyday of our life, if we open our hearts to listen. 🌱🏔️🏞️
#sunset #mountains #alps #alpen #nature #colourful #landscape #horizon #clouds #sky #dramatic #atmosphere #alpensucht #alpenglow #igerscz #dnescestujem #hapiness #feelthealps #ikoktejlcz #view #livethemoment #livefolk #folkvibe #goodvibes #mountainstones",133,415,"alpenglow",4121888979,"mnf_pictures","2019-04-16 06:09:06","#naturelovers #frühling #nature #allgäu #alpen #spring #naturephotography #allgäuliebe #mountains #bayern #alps #frühlingsgefühle #photography #allgäutourist #alpenliebe #sonne #natureza #bavaria #berge #mnf_pictures #frühlingserwachen #nature_lovers #allgäuistheimat #alpenglow #landscape",55,416,"alpenglow",454633466,"krysti_37","2019-04-16 05:17:27","Evening walk to the mailbox...the views are breathtaking!!! #alpenglow #springinalaska #kenaimountains #kachemakbay #home #alaska #alaskaliving #alaskalife #aprilinalaska #homer #homerak #homeralaska #sadiepeak #graceridge",29,017,"alpenglow",3090832344,"randysmallphotography","2019-04-16 04:48:19","Tonight's #alpenglow on the #TwinSisters was one of the best I have ever seen.
#Cascades #Lynden #Washington #farm #barn",55,118,"alpenglow",234184680,"askrause","2019-04-16 04:32:41","Ze #alpenglow 🏔🌄 #banff #cascade #mountainlife",41,219,"alpenglow",11871797342,"agapi_horticulture","2019-04-16 03:44:43","Graptosedum ‘Alpenglow’/ ‘Vera Higgins’ .
.
.
Drought tolerant when established 🌧 .
.
.
Rosettes become somewhat bushy .
.
.
“Alpenglow” refers to the reddish glow near sunrise 🌄 and sunset 🌅 in mountainous ⛰ areas .
.
.
Excellent for ground cover or in rock gardens .
.
.
Needs porous soil with adequate drainage 💧 .
.
.
Protect from frost 🥶 ❄️ .
.
.
Yellow flowers bloom in spring 🌼
.
.
.
Will hang over sides of containers or small walls .
.
.
Water thoroughly when soil is completely dry to the touch 🚿 .
.
.
Protect from frost 🥶 ❄️ .
.
.
#graptosedum #alpenglow #verahiggins #plantlove #horticulturist #greenthumb #greenworld #succulents #flowers #plants #plantmom #420 #420girls #desertplants #greenery #hobby",12,020,"alpenglow",34167232,"iswhodatis","2019-04-16 03:24:57","The #viewfrommybackyard is glorious with this evening's #alpenglow 😍😍😍 Damn #yellowhouse 😐",13,121,"alpenglow",26631,"mazi","2019-04-16 03:23:32","Another mountain sunset.
.
Full view 👉
.
.
.
.
.
#banff #banffnationalpark #mybanff #canada #explorecanada #explorealberta #travelalberta #imagesofcanada #alberta #discoverearth #roamtheplanet #earthcapture  #earthoutdoors #albertaviews #dailyviewalberta #travelcanada #canadianrockies #igcolor #fujifilmxt3 #paradisecanada #wonderfuldestinations #splendid_mountains #got_greatshots #timeenjoyed #banffsprings #alpenglow #canadianrockies #parkscanada",162,922,"alpenglow",31835843,"hiphoebe_","2019-04-16 03:18:22","Blaming all of my current problems on my lack of mountains. Is the semester over yet so we can actually play outside???",66,523,"alpenglow",20563728,"vasilbar","2019-04-16 03:09:59","It only lasted for a few seconds but 😍#alpenglow #cascademountains #bainbridgeisland #pnw #pnwonderland",25,024,"alpenglow",5359722098,"likes_to_pet_plants","2019-04-16 03:05:00","Tonight's sunset on Baker. #alpenglow",9,025,"alpenglow",239872186,"raaronrimmer","2019-04-16 02:28:04","For Life. 
#volvo240 #swedehunters #speedhunters #b230f #b230f+t #thule #rwd #coloradosprings #sundaymorning #swedishmetal #kaplhenke #koni #mountains #vintage #alpenglow #steelisreal #dailydriven #colorado #mountains #lesjöfors #sunrise #volvo #moog #240 #kt4performance #ipd #fcpeuro #sweden",69,426,"alpenglow",20432460,"ninjatend0","2019-04-16 01:56:21","These peaks. .
Fransenphotography.com.
.
#winterparkcolorado #mountains #sonyalpha #clouds #hike #hiking #colorado #coloradical #frasercolorado @winterparkresort #sunset #alpenglow #moody #adventure #adventurephotography #wander #outside #getoutside",45,027,"alpenglow",12850844,"m.a.c.adventures","2019-04-16 01:00:38","Enjoying the alpine glow😍🏔 It only lasted a matter of minutes but was worth the early alarm✨ I was so happy the mountains were snow covered still!.
.
.
.
#lifeofadventure #neverstopexploring #welivetoexplore #keepitwild #stayandwander #optoutside #wanderlust #natureaddict #exploreeverywhere #getoutside #patagonia #alabamahills #alpineglow #alpenglow #sunrise #camping #carcamping",107,228,"alpenglow",7048540956,"alpenglowlodge","2019-04-16 00:18:48","Winter is not over yet, we were lucky to enjoy some fresh turns out there today!
.
.
.
.
.
.
